all	lv6	lv1	hh-203	hh-202	big-arc	orion-s	bar-ifront	sky-sw	sky-ne	wavelength
8.431038e+05	1.342621e+06	2.196908e+06	1.151887e+06	6.373366e+05	7.001101e+05	1.164686e+06	9.713224e+05	1.276131e+05	9.812896e+04	6014.50
8.431700e+05	1.349789e+06	2.196609e+06	1.142953e+06	6.369762e+05	7.004323e+05	1.167082e+06	9.585366e+05	1.264199e+05	9.574577e+04	6015.35
8.431356e+05	1.351336e+06	2.201654e+06	1.152694e+06	6.309901e+05	6.986339e+05	1.165308e+06	9.617353e+05	1.270448e+05	9.603022e+04	6016.20
8.454442e+05	1.345400e+06	2.200801e+06	1.147797e+06	6.358252e+05	6.989207e+05	1.163557e+06	9.656683e+05	1.247583e+05	9.829024e+04	6017.05
8.487474e+05	1.339579e+06	2.192249e+06	1.156687e+06	6.318315e+05	7.007890e+05	1.161742e+06	9.669026e+05	1.262943e+05	9.721151e+04	6017.90
8.408896e+05	1.343675e+06	2.206690e+06	1.146143e+06	6.377331e+05	7.016712e+05	1.165727e+06	9.658153e+05	1.277490e+05	9.687311e+04	6018.75
8.368443e+05	1.346118e+06	2.205476e+06	1.146967e+06	6.347720e+05	7.012999e+05	1.165479e+06	9.699550e+05	1.262009e+05	9.413744e+04	6019.60
8.391458e+05	1.346527e+06	2.203361e+06	1.147076e+06	6.339119e+05	6.992267e+05	1.164826e+06	9.677150e+05	1.260334e+05	9.433451e+04	6020.45
8.400082e+05	1.348028e+06	2.200910e+06	1.148208e+06	6.367967e+05	7.018198e+05	1.166510e+06	9.653553e+05	1.259244e+05	9.599056e+04	6021.30
8.444464e+05	1.345687e+06	2.188896e+06	1.148760e+06	6.326390e+05	6.991364e+05	1.165017e+06	9.705703e+05	1.259343e+05	9.519122e+04	6022.15
8.483976e+05	1.352668e+06	2.192268e+06	1.144315e+06	6.371095e+05	7.030441e+05	1.166002e+06	9.663609e+05	1.270532e+05	9.588985e+04	6023.00
8.421807e+05	1.349261e+06	2.182794e+06	1.135525e+06	6.395184e+05	7.034801e+05	1.161391e+06	9.611631e+05	1.253057e+05	9.371923e+04	6023.85
8.439014e+05	1.347692e+06	2.191472e+06	1.145577e+06	6.313643e+05	7.042495e+05	1.166918e+06	9.637179e+05	1.257349e+05	9.419659e+04	6024.70
8.458805e+05	1.347366e+06	2.203430e+06	1.146806e+06	6.303034e+05	7.005527e+05	1.165061e+06	9.631838e+05	1.280642e+05	9.383582e+04	6025.55
8.431469e+05	1.343224e+06	2.193214e+06	1.147597e+06	6.329979e+05	7.012741e+05	1.165413e+06	9.593780e+05	1.267326e+05	9.656734e+04	6026.40
8.400670e+05	1.347614e+06	2.192571e+06	1.135846e+06	6.362254e+05	7.016115e+05	1.167212e+06	9.668957e+05	1.278198e+05	9.693327e+04	6027.25
8.426495e+05	1.350837e+06	2.204320e+06	1.137186e+06	6.377707e+05	7.011542e+05	1.169150e+06	9.618245e+05	1.274025e+05	9.923027e+04	6028.10
8.437078e+05	1.344701e+06	2.198019e+06	1.151936e+06	6.358122e+05	7.029249e+05	1.169093e+06	9.633677e+05	1.287396e+05	9.844703e+04	6028.95
8.450419e+05	1.351029e+06	2.182351e+06	1.145334e+06	6.341526e+05	7.047747e+05	1.171443e+06	9.625100e+05	1.293804e+05	9.866007e+04	6029.80
8.469434e+05	1.346650e+06	2.186520e+06	1.145322e+06	6.454051e+05	7.066259e+05	1.170173e+06	9.667517e+05	1.298414e+05	9.832410e+04	6030.65
8.462060e+05	1.345538e+06	2.188489e+06	1.144971e+06	6.410484e+05	7.056346e+05	1.173680e+06	9.592487e+05	1.289317e+05	9.687477e+04	6031.50
8.485109e+05	1.359926e+06	2.193080e+06	1.143239e+06	6.487730e+05	7.100603e+05	1.176251e+06	9.711971e+05	1.290312e+05	9.859020e+04	6032.35
8.487891e+05	1.358054e+06	2.173631e+06	1.138313e+06	6.537418e+05	7.087775e+05	1.176892e+06	9.694077e+05	1.274741e+05	1.007646e+05	6033.20
8.477828e+05	1.351472e+06	2.178860e+06	1.145310e+06	6.483188e+05	7.066290e+05	1.172919e+06	9.638684e+05	1.294644e+05	1.024155e+05	6034.05
8.444381e+05	1.353346e+06	2.182909e+06	1.156401e+06	6.392853e+05	7.047989e+05	1.172282e+06	9.636255e+05	1.290029e+05	9.972927e+04	6034.90
8.425778e+05	1.345119e+06	2.194640e+06	1.152402e+06	6.401416e+05	7.034445e+05	1.169018e+06	9.705293e+05	1.277892e+05	9.683561e+04	6035.75
8.434427e+05	1.342870e+06	2.176276e+06	1.152813e+06	6.364991e+05	7.023462e+05	1.170995e+06	9.658429e+05	1.271667e+05	9.786926e+04	6036.60
8.444305e+05	1.352116e+06	2.182093e+06	1.142215e+06	6.346776e+05	7.005494e+05	1.172103e+06	9.602378e+05	1.278878e+05	9.721372e+04	6037.45
8.429828e+05	1.347094e+06	2.185820e+06	1.142400e+06	6.413213e+05	6.981541e+05	1.171666e+06	9.607812e+05	1.287496e+05	9.646177e+04	6038.30
8.394452e+05	1.343470e+06	2.180900e+06	1.140581e+06	6.365225e+05	6.998388e+05	1.166184e+06	9.551188e+05	1.276697e+05	9.683445e+04	6039.15
8.416231e+05	1.344564e+06	2.185405e+06	1.144204e+06	6.327535e+05	7.008222e+05	1.163265e+06	9.560391e+05	1.275921e+05	9.714906e+04	6040.00
8.415814e+05	1.351112e+06	2.183044e+06	1.147275e+06	6.272783e+05	7.014649e+05	1.168592e+06	9.567344e+05	1.266740e+05	9.623755e+04	6040.85
8.407511e+05	1.345906e+06	2.192748e+06	1.140396e+06	6.290744e+05	7.016906e+05	1.168894e+06	9.546646e+05	1.255456e+05	9.598076e+04	6041.70
8.445683e+05	1.343882e+06	2.182191e+06	1.136567e+06	6.304170e+05	7.054234e+05	1.170942e+06	9.590144e+05	1.261742e+05	9.590107e+04	6042.55
8.454318e+05	1.352547e+06	2.181137e+06	1.140240e+06	6.401791e+05	7.064126e+05	1.175539e+06	9.685350e+05	1.244809e+05	9.868668e+04	6043.40
8.460722e+05	1.367319e+06	2.194564e+06	1.159182e+06	6.456660e+05	7.136121e+05	1.194813e+06	9.799261e+05	1.256619e+05	9.850009e+04	6044.25
8.703642e+05	1.441879e+06	2.236762e+06	1.214016e+06	6.790962e+05	7.526306e+05	1.310470e+06	1.044283e+06	1.266715e+05	1.001554e+05	6045.10
9.118161e+05	1.612245e+06	2.305928e+06	1.316377e+06	7.384268e+05	8.392100e+05	1.544180e+06	1.209831e+06	1.303457e+05	1.020223e+05	6045.95
9.356480e+05	1.708338e+06	2.343255e+06	1.364363e+06	7.684174e+05	8.896634e+05	1.686139e+06	1.293618e+06	1.333694e+05	1.065523e+05	6046.80
9.181329e+05	1.639197e+06	2.326499e+06	1.317415e+06	7.455320e+05	8.609468e+05	1.583308e+06	1.228807e+06	1.314337e+05	1.046184e+05	6047.65
8.759965e+05	1.477642e+06	2.239136e+06	1.200566e+06	6.910482e+05	7.721361e+05	1.346007e+06	1.065645e+06	1.285532e+05	1.012928e+05	6048.50
8.497523e+05	1.379475e+06	2.194696e+06	1.151698e+06	6.472382e+05	7.168277e+05	1.206452e+06	9.810380e+05	1.267140e+05	9.728175e+04	6049.35
8.466690e+05	1.362022e+06	2.185231e+06	1.143404e+06	6.310433e+05	7.034835e+05	1.183535e+06	9.524139e+05	1.262538e+05	9.690356e+04	6050.20
8.431044e+05	1.357078e+06	2.176083e+06	1.133437e+06	6.407477e+05	7.059623e+05	1.179422e+06	9.477055e+05	1.286342e+05	9.729367e+04	6051.05
8.401652e+05	1.355818e+06	2.191701e+06	1.133566e+06	6.362142e+05	7.040536e+05	1.178972e+06	9.590397e+05	1.270916e+05	9.888175e+04	6051.90
8.446175e+05	1.349090e+06	2.192562e+06	1.140749e+06	6.322339e+05	7.022689e+05	1.174439e+06	9.650078e+05	1.266603e+05	9.876548e+04	6052.75
8.413043e+05	1.350277e+06	2.190492e+06	1.142329e+06	6.393751e+05	7.016829e+05	1.170093e+06	9.589961e+05	1.260890e+05	9.776884e+04	6053.60
8.399659e+05	1.354352e+06	2.176834e+06	1.132357e+06	6.313719e+05	6.994500e+05	1.171179e+06	9.555041e+05	1.241200e+05	9.420272e+04	6054.45
8.419540e+05	1.348860e+06	2.174398e+06	1.137505e+06	6.323030e+05	6.983687e+05	1.168061e+06	9.625872e+05	1.270535e+05	9.337447e+04	6055.30
8.350135e+05	1.346224e+06	2.169267e+06	1.141695e+06	6.244366e+05	6.991233e+05	1.166621e+06	9.618546e+05	1.260425e+05	9.182286e+04	6056.15
8.353131e+05	1.356284e+06	2.170603e+06	1.129605e+06	6.285652e+05	7.020485e+05	1.171117e+06	9.555553e+05	1.278931e+05	9.554229e+04	6057.00
8.369985e+05	1.347848e+06	2.196561e+06	1.142524e+06	6.320494e+05	7.033692e+05	1.168932e+06	9.541915e+05	1.264429e+05	9.826995e+04	6057.85
8.385871e+05	1.348286e+06	2.173118e+06	1.127339e+06	6.377882e+05	7.025177e+05	1.170128e+06	9.577971e+05	1.254078e+05	9.749106e+04	6058.70
8.398339e+05	1.349169e+06	2.184984e+06	1.142904e+06	6.332300e+05	7.054094e+05	1.171535e+06	9.587446e+05	1.250762e+05	9.660188e+04	6059.55
8.408215e+05	1.353542e+06	2.191160e+06	1.141713e+06	6.322483e+05	7.019208e+05	1.173965e+06	9.626771e+05	1.236870e+05	9.707431e+04	6060.40
8.383820e+05	1.358742e+06	2.178497e+06	1.146890e+06	6.334879e+05	7.030793e+05	1.176351e+06	9.600442e+05	1.239228e+05	9.810672e+04	6061.25
8.389459e+05	1.358096e+06	2.165895e+06	1.126742e+06	6.396223e+05	7.046470e+05	1.175180e+06	9.531106e+05	1.254479e+05	9.553420e+04	6062.10
8.424468e+05	1.356022e+06	2.178220e+06	1.128330e+06	6.373679e+05	7.012909e+05	1.175472e+06	9.556518e+05	1.268835e+05	9.613560e+04	6062.95
8.345752e+05	1.350079e+06	2.182538e+06	1.130679e+06	6.299756e+05	7.006118e+05	1.172954e+06	9.506658e+05	1.256030e+05	9.780272e+04	6063.80
8.356916e+05	1.349981e+06	2.171809e+06	1.137636e+06	6.344927e+05	6.992364e+05	1.171199e+06	9.627423e+05	1.240163e+05	9.658629e+04	6064.65
8.365278e+05	1.347888e+06	2.169983e+06	1.146158e+06	6.314865e+05	7.029051e+05	1.171329e+06	9.586854e+05	1.261792e+05	9.606930e+04	6065.50
8.384440e+05	1.347600e+06	2.163989e+06	1.130877e+06	6.306930e+05	6.996290e+05	1.172583e+06	9.538438e+05	1.281473e+05	9.772482e+04	6066.35
8.419562e+05	1.352298e+06	2.166510e+06	1.131444e+06	6.345989e+05	7.007169e+05	1.175241e+06	9.527231e+05	1.290335e+05	9.834213e+04	6067.20
8.376314e+05	1.354155e+06	2.167351e+06	1.144579e+06	6.322878e+05	7.064507e+05	1.172705e+06	9.605765e+05	1.254568e+05	9.826653e+04	6068.05
8.370388e+05	1.351264e+06	2.174283e+06	1.133353e+06	6.342957e+05	7.029753e+05	1.174120e+06	9.577812e+05	1.235018e+05	9.626659e+04	6068.90
8.396488e+05	1.348091e+06	2.171818e+06	1.137851e+06	6.275557e+05	6.998708e+05	1.175085e+06	9.556999e+05	1.259044e+05	9.733024e+04	6069.75
8.369584e+05	1.355887e+06	2.189669e+06	1.133245e+06	6.401043e+05	7.013899e+05	1.177426e+06	9.487885e+05	1.271328e+05	9.787896e+04	6070.60
8.378865e+05	1.359328e+06	2.172128e+06	1.135401e+06	6.368876e+05	7.019016e+05	1.178594e+06	9.487666e+05	1.280100e+05	9.503643e+04	6071.45
8.401940e+05	1.363033e+06	2.173689e+06	1.135649e+06	6.319052e+05	7.043191e+05	1.180225e+06	9.550268e+05	1.271844e+05	9.485482e+04	6072.30
8.370663e+05	1.366991e+06	2.190598e+06	1.130271e+06	6.391188e+05	7.037164e+05	1.181089e+06	9.575922e+05	1.265948e+05	9.607648e+04	6073.15
8.400928e+05	1.372018e+06	2.183255e+06	1.135536e+06	6.352888e+05	7.063127e+05	1.180539e+06	9.526837e+05	1.273651e+05	9.626393e+04	6074.00
8.401476e+05	1.362108e+06	2.164578e+06	1.136121e+06	6.400592e+05	7.051416e+05	1.181737e+06	9.605694e+05	1.263840e+05	9.688180e+04	6074.85
8.350915e+05	1.355657e+06	2.173792e+06	1.136518e+06	6.479977e+05	7.061354e+05	1.178462e+06	9.615607e+05	1.246989e+05	9.353207e+04	6075.70
8.351825e+05	1.354204e+06	2.157384e+06	1.131348e+06	6.428121e+05	7.025240e+05	1.175267e+06	9.490612e+05	1.245509e+05	9.450051e+04	6076.55
8.347708e+05	1.348238e+06	2.164504e+06	1.132193e+06	6.368208e+05	7.004184e+05	1.173886e+06	9.547000e+05	1.247428e+05	9.392441e+04	6077.40
8.315159e+05	1.352578e+06	2.159748e+06	1.133153e+06	6.326071e+05	7.006806e+05	1.172961e+06	9.536331e+05	1.230344e+05	9.662323e+04	6078.25
8.320946e+05	1.349060e+06	2.170176e+06	1.125358e+06	6.318872e+05	6.984575e+05	1.170552e+06	9.500010e+05	1.240211e+05	9.413180e+04	6079.10
8.330413e+05	1.341364e+06	2.170336e+06	1.129641e+06	6.278725e+05	6.998747e+05	1.171053e+06	9.607829e+05	1.235081e+05	9.349184e+04	6079.95
8.309014e+05	1.349470e+06	2.162529e+06	1.139589e+06	6.300303e+05	7.003242e+05	1.172558e+06	9.616368e+05	1.240793e+05	9.644899e+04	6080.80
8.335631e+05	1.347546e+06	2.147196e+06	1.123815e+06	6.344585e+05	7.016283e+05	1.169582e+06	9.555339e+05	1.223406e+05	9.510435e+04	6081.65
8.323684e+05	1.352533e+06	2.150219e+06	1.126364e+06	6.385112e+05	7.000949e+05	1.169810e+06	9.485992e+05	1.232260e+05	9.437858e+04	6082.50
8.301677e+05	1.349493e+06	2.171466e+06	1.132262e+06	6.359675e+05	6.972730e+05	1.170713e+06	9.532670e+05	1.235398e+05	9.341251e+04	6083.35
8.318675e+05	1.354423e+06	2.152919e+06	1.131336e+06	6.294646e+05	6.968717e+05	1.171382e+06	9.549410e+05	1.239574e+05	9.367216e+04	6084.20
8.305774e+05	1.350577e+06	2.148560e+06	1.122548e+06	6.287123e+05	6.995170e+05	1.169872e+06	9.473398e+05	1.219557e+05	9.242736e+04	6085.05
8.317311e+05	1.359494e+06	2.173498e+06	1.131567e+06	6.284324e+05	6.995730e+05	1.172800e+06	9.543672e+05	1.220302e+05	9.199350e+04	6085.90
8.339352e+05	1.352525e+06	2.160376e+06	1.132269e+06	6.316990e+05	6.964633e+05	1.168999e+06	9.513386e+05	1.218627e+05	9.583605e+04	6086.75
8.307376e+05	1.342466e+06	2.154498e+06	1.121196e+06	6.291551e+05	6.991116e+05	1.169998e+06	9.392939e+05	1.235783e+05	9.426878e+04	6087.60
8.291595e+05	1.347468e+06	2.161640e+06	1.129459e+06	6.347438e+05	7.002858e+05	1.171623e+06	9.516787e+05	1.223238e+05	9.571395e+04	6088.45
8.317693e+05	1.352036e+06	2.163920e+06	1.126835e+06	6.357902e+05	6.971980e+05	1.167214e+06	9.439981e+05	1.237076e+05	9.295284e+04	6089.30
8.282039e+05	1.344622e+06	2.151528e+06	1.118277e+06	6.265342e+05	6.967178e+05	1.165024e+06	9.503103e+05	1.247198e+05	9.474156e+04	6090.15
8.294122e+05	1.349249e+06	2.145882e+06	1.123272e+06	6.294208e+05	6.999358e+05	1.168923e+06	9.484468e+05	1.243888e+05	9.306039e+04	6091.00
8.301960e+05	1.351348e+06	2.156826e+06	1.119960e+06	6.278892e+05	6.965291e+05	1.168396e+06	9.462638e+05	1.231097e+05	9.151896e+04	6091.85
8.255045e+05	1.350906e+06	2.169543e+06	1.122184e+06	6.237930e+05	6.954755e+05	1.167605e+06	9.492785e+05	1.215033e+05	9.297042e+04	6092.70
8.259324e+05	1.345125e+06	2.162627e+06	1.121173e+06	6.298913e+05	6.977421e+05	1.167299e+06	9.468587e+05	1.244487e+05	9.522849e+04	6093.55
8.295223e+05	1.347235e+06	2.147175e+06	1.125344e+06	6.253460e+05	6.990198e+05	1.170865e+06	9.402051e+05	1.229906e+05	9.569844e+04	6094.40
8.276698e+05	1.353442e+06	2.135514e+06	1.123712e+06	6.257623e+05	7.030429e+05	1.177067e+06	9.524285e+05	1.258758e+05	9.591845e+04	6095.25
8.288720e+05	1.353080e+06	2.155274e+06	1.123015e+06	6.311526e+05	7.041297e+05	1.177231e+06	9.571411e+05	1.238480e+05	9.566659e+04	6096.10
8.304801e+05	1.354087e+06	2.155082e+06	1.124413e+06	6.358960e+05	6.996591e+05	1.180951e+06	9.521777e+05	1.226568e+05	9.376827e+04	6096.95
8.258204e+05	1.353561e+06	2.135793e+06	1.121311e+06	6.347717e+05	6.999526e+05	1.173406e+06	9.506176e+05	1.236948e+05	9.352205e+04	6097.80
8.246868e+05	1.348068e+06	2.154596e+06	1.117406e+06	6.374060e+05	7.002587e+05	1.172740e+06	9.444776e+05	1.256512e+05	9.483692e+04	6098.65
8.263393e+05	1.350574e+06	2.149495e+06	1.117810e+06	6.285689e+05	6.988762e+05	1.170817e+06	9.380172e+05	1.246057e+05	9.548857e+04	6099.50
8.223176e+05	1.345009e+06	2.134713e+06	1.108324e+06	6.304342e+05	6.928568e+05	1.168300e+06	9.364318e+05	1.240228e+05	9.312964e+04	6100.35
8.224478e+05	1.342641e+06	2.146556e+06	1.108156e+06	6.249079e+05	6.937249e+05	1.169687e+06	9.323487e+05	1.212663e+05	9.135993e+04	6101.20
8.222814e+05	1.346501e+06	2.139703e+06	1.114245e+06	6.245786e+05	6.936391e+05	1.162834e+06	9.364939e+05	1.201961e+05	8.942531e+04	6102.05
8.201709e+05	1.343702e+06	2.150694e+06	1.112616e+06	6.317072e+05	6.906354e+05	1.158669e+06	9.339713e+05	1.192532e+05	9.229328e+04	6102.90
8.240274e+05	1.334654e+06	2.143992e+06	1.112432e+06	6.351968e+05	6.950268e+05	1.155672e+06	9.353376e+05	1.224105e+05	9.211036e+04	6103.75
8.276195e+05	1.332081e+06	2.133105e+06	1.120919e+06	6.328271e+05	6.966310e+05	1.158653e+06	9.402724e+05	1.203085e+05	9.357990e+04	6104.60
8.244384e+05	1.339520e+06	2.124274e+06	1.120155e+06	6.303917e+05	6.961973e+05	1.166106e+06	9.459506e+05	1.218188e+05	9.363260e+04	6105.45
8.260356e+05	1.343366e+06	2.135779e+06	1.118274e+06	6.273444e+05	6.957473e+05	1.167429e+06	9.489079e+05	1.212069e+05	9.286116e+04	6106.30
8.238342e+05	1.349012e+06	2.140117e+06	1.113741e+06	6.334742e+05	6.951137e+05	1.167987e+06	9.429254e+05	1.238585e+05	9.392571e+04	6107.15
8.242697e+05	1.340168e+06	2.129045e+06	1.117063e+06	6.283518e+05	6.944399e+05	1.169085e+06	9.428720e+05	1.243909e+05	9.210287e+04	6108.00
8.257038e+05	1.337568e+06	2.136729e+06	1.104767e+06	6.310839e+05	6.931885e+05	1.163379e+06	9.403844e+05	1.232300e+05	9.091985e+04	6108.85
8.209462e+05	1.340974e+06	2.140398e+06	1.110926e+06	6.316358e+05	6.953497e+05	1.166866e+06	9.338790e+05	1.213415e+05	9.265107e+04	6109.70
8.224988e+05	1.337971e+06	2.124006e+06	1.112744e+06	6.337396e+05	6.958372e+05	1.162543e+06	9.394645e+05	1.229236e+05	9.230175e+04	6110.55
8.239672e+05	1.334441e+06	2.139066e+06	1.118814e+06	6.273560e+05	6.966771e+05	1.162285e+06	9.435208e+05	1.243831e+05	9.221396e+04	6111.40
8.201662e+05	1.343703e+06	2.138142e+06	1.119134e+06	6.254859e+05	6.950269e+05	1.164406e+06	9.320432e+05	1.211917e+05	9.180954e+04	6112.25
8.193656e+05	1.336177e+06	2.117059e+06	1.111787e+06	6.226747e+05	6.966153e+05	1.165828e+06	9.420533e+05	1.207146e+05	9.400764e+04	6113.10
8.206990e+05	1.338209e+06	2.126289e+06	1.112428e+06	6.302130e+05	6.941572e+05	1.167724e+06	9.337757e+05	1.231488e+05	9.295972e+04	6113.95
8.197680e+05	1.342280e+06	2.116772e+06	1.114334e+06	6.390970e+05	6.964200e+05	1.170310e+06	9.311817e+05	1.208703e+05	9.172351e+04	6114.80
8.198172e+05	1.348383e+06	2.121433e+06	1.101687e+06	6.296741e+05	6.973331e+05	1.173972e+06	9.350402e+05	1.219126e+05	9.270720e+04	6115.65
8.210118e+05	1.355738e+06	2.131731e+06	1.099989e+06	6.274746e+05	6.926089e+05	1.172716e+06	9.336572e+05	1.216499e+05	9.407435e+04	6116.50
8.230631e+05	1.337814e+06	2.115840e+06	1.107663e+06	6.306874e+05	6.951527e+05	1.166320e+06	9.354077e+05	1.224246e+05	9.282666e+04	6117.35
8.187282e+05	1.331464e+06	2.123881e+06	1.116108e+06	6.320786e+05	6.953262e+05	1.162134e+06	9.274118e+05	1.217414e+05	9.148726e+04	6118.20
8.189175e+05	1.343164e+06	2.134411e+06	1.112897e+06	6.314238e+05	6.949728e+05	1.165394e+06	9.302672e+05	1.209165e+05	9.077349e+04	6119.05
8.220968e+05	1.347238e+06	2.147836e+06	1.110295e+06	6.321394e+05	6.920781e+05	1.163794e+06	9.301547e+05	1.204487e+05	9.065785e+04	6119.90
8.147410e+05	1.340019e+06	2.132058e+06	1.107975e+06	6.247768e+05	6.958142e+05	1.161867e+06	9.300716e+05	1.187934e+05	9.034194e+04	6120.75
8.114925e+05	1.328500e+06	2.118370e+06	1.104159e+06	6.234867e+05	6.898958e+05	1.155397e+06	9.344966e+05	1.197525e+05	9.115223e+04	6121.60
8.125122e+05	1.322496e+06	2.128413e+06	1.102071e+06	6.234585e+05	6.882488e+05	1.151663e+06	9.361805e+05	1.184675e+05	8.819653e+04	6122.45
8.136375e+05	1.328816e+06	2.111478e+06	1.109405e+06	6.184092e+05	6.914007e+05	1.154395e+06	9.363799e+05	1.190161e+05	8.797937e+04	6123.30
8.144348e+05	1.331471e+06	2.123844e+06	1.103494e+06	6.310922e+05	6.961452e+05	1.162952e+06	9.389448e+05	1.219198e+05	9.190241e+04	6124.15
8.162683e+05	1.345065e+06	2.119067e+06	1.108094e+06	6.356247e+05	6.988308e+05	1.172938e+06	9.433794e+05	1.247435e+05	9.074166e+04	6125.00
8.185227e+05	1.352499e+06	2.122384e+06	1.117681e+06	6.315671e+05	6.998764e+05	1.176930e+06	9.412729e+05	1.217273e+05	9.120541e+04	6125.85
8.128989e+05	1.346629e+06	2.129184e+06	1.102208e+06	6.266235e+05	6.980689e+05	1.170882e+06	9.431368e+05	1.206552e+05	9.312368e+04	6126.70
8.132349e+05	1.331378e+06	2.116576e+06	1.110934e+06	6.203869e+05	6.930020e+05	1.160720e+06	9.387970e+05	1.218738e+05	9.090355e+04	6127.55
8.143694e+05	1.331194e+06	2.115796e+06	1.106377e+06	6.201243e+05	6.931349e+05	1.159883e+06	9.335134e+05	1.207958e+05	9.099714e+04	6128.40
8.119921e+05	1.335484e+06	2.118315e+06	1.092869e+06	6.309614e+05	6.959706e+05	1.162709e+06	9.277368e+05	1.206873e+05	9.158245e+04	6129.25
8.141121e+05	1.344668e+06	2.123715e+06	1.106070e+06	6.377263e+05	6.927400e+05	1.170338e+06	9.268035e+05	1.203606e+05	9.147812e+04	6130.10
8.135204e+05	1.347068e+06	2.116542e+06	1.103152e+06	6.278017e+05	6.907455e+05	1.173334e+06	9.377592e+05	1.221029e+05	8.978774e+04	6130.95
8.142829e+05	1.342422e+06	2.106576e+06	1.089689e+06	6.271827e+05	6.937827e+05	1.170629e+06	9.346072e+05	1.196664e+05	8.989521e+04	6131.80
8.158254e+05	1.335992e+06	2.110974e+06	1.098840e+06	6.193747e+05	6.929101e+05	1.166044e+06	9.340295e+05	1.206329e+05	9.152563e+04	6132.65
8.144376e+05	1.338404e+06	2.111156e+06	1.106688e+06	6.264386e+05	6.945589e+05	1.166990e+06	9.334587e+05	1.207962e+05	9.222049e+04	6133.50
8.130420e+05	1.340812e+06	2.103071e+06	1.102244e+06	6.247099e+05	6.912276e+05	1.163386e+06	9.279714e+05	1.190406e+05	9.240742e+04	6134.35
8.124522e+05	1.332911e+06	2.106038e+06	1.110086e+06	6.176910e+05	6.876848e+05	1.160260e+06	9.357412e+05	1.199508e+05	9.023003e+04	6135.20
8.096404e+05	1.325516e+06	2.101826e+06	1.103243e+06	6.225907e+05	6.881916e+05	1.153555e+06	9.310912e+05	1.193608e+05	8.854417e+04	6136.05
8.048522e+05	1.329309e+06	2.089646e+06	1.097492e+06	6.155348e+05	6.872204e+05	1.151113e+06	9.305936e+05	1.179152e+05	8.546245e+04	6136.90
8.085698e+05	1.328187e+06	2.109989e+06	1.099352e+06	6.233990e+05	6.909675e+05	1.152072e+06	9.275865e+05	1.194776e+05	8.910167e+04	6137.75
8.113413e+05	1.325936e+06	2.112547e+06	1.103645e+06	6.264652e+05	6.934718e+05	1.156757e+06	9.291929e+05	1.227943e+05	9.319435e+04	6138.60
8.103704e+05	1.336944e+06	2.102744e+06	1.096476e+06	6.287886e+05	6.927937e+05	1.164052e+06	9.333990e+05	1.215496e+05	9.356701e+04	6139.45
8.122570e+05	1.334947e+06	2.102269e+06	1.092847e+06	6.282388e+05	6.921311e+05	1.165572e+06	9.307761e+05	1.203796e+05	9.102304e+04	6140.30
8.095117e+05	1.331147e+06	2.096407e+06	1.092109e+06	6.213923e+05	6.899084e+05	1.161419e+06	9.247583e+05	1.202223e+05	8.855242e+04	6141.15
8.081663e+05	1.340784e+06	2.102133e+06	1.095308e+06	6.283270e+05	6.935328e+05	1.164240e+06	9.290137e+05	1.194344e+05	9.021838e+04	6142.00
8.127870e+05	1.341393e+06	2.106202e+06	1.105236e+06	6.363136e+05	6.950767e+05	1.170378e+06	9.384642e+05	1.235485e+05	9.176573e+04	6142.85
8.173292e+05	1.343904e+06	2.114953e+06	1.112168e+06	6.365595e+05	6.999740e+05	1.176371e+06	9.396231e+05	1.240324e+05	9.311832e+04	6143.70
8.132916e+05	1.342808e+06	2.091607e+06	1.115519e+06	6.334294e+05	6.962400e+05	1.171248e+06	9.408760e+05	1.243467e+05	9.420388e+04	6144.55
8.115574e+05	1.338044e+06	2.086687e+06	1.108472e+06	6.234799e+05	6.949465e+05	1.168162e+06	9.402457e+05	1.242164e+05	9.433867e+04	6145.40
8.129829e+05	1.335572e+06	2.099160e+06	1.101570e+06	6.286392e+05	6.940862e+05	1.168984e+06	9.399226e+05	1.215541e+05	9.154641e+04	6146.25
8.103152e+05	1.340020e+06	2.099789e+06	1.097135e+06	6.323609e+05	6.923216e+05	1.169653e+06	9.312391e+05	1.212439e+05	8.941653e+04	6147.10
8.100961e+05	1.338357e+06	2.104790e+06	1.099594e+06	6.284906e+05	6.919958e+05	1.169160e+06	9.279191e+05	1.216986e+05	8.868099e+04	6147.95
8.093157e+05	1.335066e+06	2.095936e+06	1.094949e+06	6.245743e+05	6.917497e+05	1.167032e+06	9.257583e+05	1.234780e+05	9.019960e+04	6148.80
8.088793e+05	1.342441e+06	2.081042e+06	1.104783e+06	6.307323e+05	6.998231e+05	1.171693e+06	9.361558e+05	1.234821e+05	9.153297e+04	6149.65
8.147330e+05	1.362306e+06	2.111612e+06	1.102223e+06	6.401353e+05	7.108267e+05	1.187869e+06	9.514071e+05	1.226765e+05	9.272058e+04	6150.50
8.229531e+05	1.378582e+06	2.138605e+06	1.112971e+06	6.477597e+05	7.204029e+05	1.205105e+06	9.563664e+05	1.269602e+05	9.050616e+04	6151.35
8.188398e+05	1.373648e+06	2.124937e+06	1.108781e+06	6.423468e+05	7.148059e+05	1.196666e+06	9.567170e+05	1.243706e+05	9.023745e+04	6152.20
